,weight,reward,x
314,0.314,406.11250508181155,-0.05742271361692456
315,0.315,409.7333695680185,-0.053529979668779475
316,0.316,411.38561719701113,-0.052381381651106555
317,0.317,397.9833801868206,-0.05872492458087741
318,0.318,410.1581187239684,-0.052503765540577174
319,0.319,402.8042040813697,-0.05807291189401028
320,0.32,409.2103013873911,-0.05681094813329725
321,0.321,412.3611714429017,-0.05137102020554972
322,0.322,413.19140254745594,-0.05127696572990645
323,0.323,412.61791178930946,-0.05217985468146871
324,0.324,399.8440179324107,-0.05807897410138921
325,0.325,397.8105077584208,-0.06043953636030404
326,0.326,397.02088969351536,-0.06372947463846251
327,0.327,395.66637727637857,-0.0672390236505655
328,0.328,391.20516103790357,-0.07429378953881818
329,0.329,400.70479544005036,-0.05991347899756522
330,0.33,401.0008995708828,-0.06435037595985506
331,0.331,416.1365789027125,-0.05012663590551026
332,0.332,401.9407504981598,-0.05891409591950427
333,0.333,400.00544554353985,-0.06230445724832815
334,0.334,400.52957759635524,-0.06049314097581029
335,0.335,417.18188677005196,-0.05069203625410033
336,0.336,396.2831681699833,-0.04697881180892161
337,0.337,402.60510832080973,-0.05096568842976031
338,0.338,401.5794074344865,-0.05181325516753852
339,0.339,401.83400452649,-0.0505078935154339
340,0.34,404.2760048313471,-0.03988435061001212
341,0.341,388.57681485455873,-0.04695612067455596
342,0.342,398.89564194434644,-0.0493441899211084
343,0.343,398.2755182022712,-0.051567686628298554
344,0.344,399.02331859383463,-0.050981845659190214
345,0.345,398.37820648731304,-0.05223660862384224
346,0.346,396.0850275416673,-0.05066893464647163
347,0.347,397.5265721602871,-0.05053678198756964
348,0.348,393.83975511848917,-0.0521280857426824
349,0.349,398.13968709001836,-0.055014872143052805
350,0.35,412.5563317530301,-0.055270000030371455
351,0.351,411.43553321021363,-0.058350048175436646
352,0.352,402.7633378353149,-0.06430104487541757
353,0.353,410.0749459778157,-0.05995954756749992
354,0.354,410.3189112009002,-0.05806514062867513
355,0.355,390.3467296265092,-0.06923015554860038
356,0.356,387.18213580990897,-0.0767973959513206
357,0.357,402.73191571506135,-0.0652687265316845
358,0.358,405.4952134398934,-0.0635075870956371
359,0.359,402.29374754400567,-0.06970337726923745
360,0.36,409.92992461864753,-0.06205549551338519
361,0.361,387.2801503953761,-0.07048404132472691
362,0.362,402.0968459997026,-0.06854073266488517
363,0.363,404.4919511535426,-0.06477030007449781
364,0.364,405.2726211800745,-0.06401942931469944
365,0.365,379.8889590136939,-0.07010160307074227
366,0.366,382.33843545853966,-0.06580729363877512
367,0.367,385.88145331917315,-0.06837131053635152
368,0.368,381.63382609919273,-0.06666653856315945
369,0.369,381.62710072987,-0.06809174885149359
370,0.37,387.5707228580935,-0.07215924519766302
371,0.371,406.7566475873726,-0.06490399844054724
372,0.372,378.39789806217397,-0.05875289715769977
373,0.373,379.9875290791676,-0.05972399794315471
374,0.374,395.60923464086915,-0.07048555283912276
375,0.375,413.2962482251914,-0.06842097967660643
376,0.376,414.6946467429464,-0.06768117921184946
377,0.377,409.15983811195053,-0.0754424476076407
378,0.378,382.1425552751525,-0.05785622043146871
379,0.379,380.0568416631974,-0.07067361411357177
380,0.38,382.20411378578905,-0.06816297233613618
381,0.381,413.26965446362345,-0.0654083319349998
382,0.382,411.52793303409936,-0.07052467396242565
383,0.383,408.7683175488548,-0.07021698219513457
384,0.384,411.71304249610586,-0.06912411580879045
385,0.385,386.00103390188946,-0.07370186592786002
386,0.386,413.60356652692315,-0.07071978956081511
387,0.387,382.1676986533425,-0.07063725407393719
388,0.388,414.44835075700973,-0.06871460986585709
389,0.389,414.5196573961133,-0.0681065884584817
390,0.39,415.8695270493721,-0.06626082063864161
391,0.391,419.2112568540853,-0.06562839555199194
392,0.392,414.10951490438055,-0.0669316690447803
393,0.393,427.1486709603132,-0.04888425835105327
394,0.394,424.92019774625567,-0.05936084785933585
395,0.395,425.50168533295823,-0.056472090982213514
396,0.396,417.84002986928493,-0.06540049884846665
397,0.397,389.8027452727219,-0.07088878343474242
398,0.398,398.7806960979477,-0.07096281566901845
399,0.399,420.2276564880313,-0.06650942070572807
400,0.4,421.54099794018475,-0.06439516863776423
401,0.401,384.6573508999602,-0.07299739690011403
402,0.402,428.2539881313275,-0.04911985682433845
403,0.403,426.8316266698592,-0.0563852351211698
404,0.404,427.9986122879994,-0.04740448459056962
405,0.405,429.71035897936036,-0.047582184626079944
406,0.406,425.75023540318347,-0.05196278167558653
407,0.407,423.2696672544161,-0.06016230809913962
408,0.408,423.66244492424516,-0.056046467695019725
409,0.409,406.44304118692617,-0.07654333774590504
410,0.41,399.64889885481017,-0.06339704876248883
411,0.411,396.26467965011454,-0.07354160061320801
412,0.412,422.45949864656956,-0.07692967621949265
413,0.413,419.4286757638694,-0.08774145703028029
414,0.414,422.5604344507663,-0.08212965072236156
415,0.415,418.4749281505292,-0.08796668526275071
416,0.416,417.50811365502386,-0.10205448558944344
417,0.417,418.3506880288003,-0.08966324959532422
418,0.418,419.58628015112384,-0.09513141207090059
419,0.419,417.39050223807465,-0.09620892330035737
420,0.42,417.89480891985215,-0.09905275844436272
421,0.421,426.40120951825804,-0.09828113114426569
422,0.422,428.63000387816135,-0.08511270447850328
423,0.423,423.9198156343324,-0.08653476404117535
424,0.424,421.0822249441222,-0.09654335320744915
425,0.425,422.77354901424894,-0.10813415030512112
426,0.426,420.73823055014316,-0.1051515974880681
427,0.427,425.4899340328451,-0.1119094749374687
428,0.428,423.3457265632008,-0.10867921689425178
429,0.429,427.6619602428523,-0.10923451044191301
430,0.43,435.764736439939,-0.07264221947383159
431,0.431,449.30133040554557,-0.059427598501221986
432,0.432,416.4612051900021,-0.056857780910748286
433,0.433,434.0381150662669,-0.08663013224883924
434,0.434,422.6693176553061,-0.05603444960931171
435,0.435,422.5080127265673,-0.05138973733704435
436,0.436,409.75792787321143,-0.06453349137499222
437,0.437,422.0780860033875,-0.041983770048057714
438,0.438,438.1413152370982,-0.1022330792277846
439,0.439,431.8181320058434,-0.10118936873395397
440,0.44,448.6072403667334,-0.06517057378894606
441,0.441,437.94580255234536,-0.05052513713637508
442,0.442,428.0018113878766,-0.05302489526168228
443,0.443,442.5926735311604,-0.09920955228172011
444,0.444,431.2769084632131,-0.05076777188723292
445,0.445,437.0670626152458,-0.09874812135990818
446,0.446,437.0578964243113,-0.10024547973636208
447,0.447,438.7944197068515,-0.05451210356347499
448,0.448,448.14801493331066,-0.03981946632991778
449,0.449,448.8434963648108,-0.04136438626483456
450,0.45,421.623910533783,-0.046264444806069255
451,0.451,443.14853725078035,-0.023558265419166297
452,0.452,447.55510178826114,-0.026581810865235245
453,0.453,445.48721091541967,-0.018517174337884502
454,0.454,437.06113366085077,-0.04653571362036696
455,0.455,447.6740199764658,-0.021318725548911146
456,0.456,445.4492565179273,-0.02640382076158445
457,0.457,443.4322796461112,-0.02001339316432643
458,0.458,420.74932922963353,-0.07609710148204128
459,0.459,446.78705362250383,-0.014191263041930996
460,0.46,448.31964460757894,-0.011784867133567307
461,0.461,444.6544509408017,-0.01952499526684909
462,0.462,407.47044360378766,-0.07234082862909799
463,0.463,448.7812918306838,0.0020566076015883098
464,0.464,438.33526917675266,-0.01839878091345152
465,0.465,414.34158545392194,-0.014214583447283205
466,0.466,430.0726536118973,-0.03441596447669175
467,0.467,432.79665934148807,0.018305769583077402
468,0.468,446.746676286622,0.009225551450620125
469,0.469,408.75424306605254,-0.032632140441555144
470,0.47,436.16310256000844,0.010065631689376665
471,0.471,433.00025526681463,-0.0019557150325666788
472,0.472,441.44862051365624,0.027160683714513814
473,0.473,417.68838372944845,-0.02740726872124615
474,0.474,433.35572500153154,0.02504296139428972
475,0.475,456.1998973764659,-0.03711574857482655
476,0.476,438.23104138181617,0.032105203473053054
477,0.477,423.495780359111,0.007204361920405101
478,0.478,429.1368407046279,0.03888483389856761
479,0.479,426.1409262641835,0.029571580148478393
480,0.48,440.04575556422606,0.03152887456224676
481,0.481,429.23984628078387,0.008743584622435425
482,0.482,428.84854166493807,0.031153420099228175
483,0.483,442.66563209806856,0.04437348281403099
484,0.484,439.50118781999225,0.01432675154810041
485,0.485,433.28700840056274,0.03905330889682563
486,0.486,444.9997896168023,0.04546861187309086
487,0.487,436.75861514014133,0.045534392478708406
488,0.488,432.9744137070271,0.029053621168113875
489,0.489,461.97261783496253,-0.026049519225962575
490,0.49,473.5506366446203,0.03638582834105939
491,0.491,481.79393689534015,0.08637823885140725
492,0.492,476.4052152595155,0.04238071014409759
493,0.493,489.63412964313505,0.09707134939144195
494,0.494,487.25326990088223,0.0850749450075021
495,0.495,463.1520202818178,0.049234741902415995
496,0.496,484.5522163527897,0.1070381422503974
497,0.497,492.7690038969436,0.1300827987374663
498,0.498,495.3141659206583,0.14012772660838743
499,0.499,459.32263110634835,0.05320074600044858
500,0.5,459.2830051913614,0.05161055986345846
501,0.501,514.156200287767,0.21701086047418752
502,0.502,553.8772818879204,0.4256697848162655
503,0.503,557.0539786484283,0.4395907431912596
504,0.504,545.5060524052287,0.35844829711961107
505,0.505,574.8557921462595,0.5372895887984636
506,0.506,564.4855642633464,0.4651538148838497
507,0.507,583.716904828615,0.6013333344590969
508,0.508,646.659393526332,1.0768437737762242
509,0.509,563.8194071407106,0.4712554905885579
510,0.51,587.1555999217862,0.625501645660577
511,0.511,594.3206987089344,0.6481064749928516
512,0.512,610.7267402700751,0.7919421113985003
513,0.513,594.7330037533471,0.6519637417227185
514,0.514,646.4176721224214,0.9962648527811764
515,0.515,622.5164458837934,0.8364358329672884
516,0.516,673.1847977800754,1.2068956807066131
517,0.517,679.6659810001604,1.2443711888508384
518,0.518,641.411535669331,0.9445339627385367
519,0.519,691.6563646993368,1.3197981030844492
520,0.52,672.7973105856563,1.1784806381251203
521,0.521,728.4353369725045,1.5250455049005633
522,0.522,732.9275830487043,1.547674751820544
523,0.523,725.2448160032073,1.512670811918195
524,0.524,731.2654467704998,1.5440815500683147
525,0.525,743.1031882855046,1.5925820929786583
526,0.526,754.6696634502948,1.6612666381320085
527,0.527,732.8857963653206,1.528251926243166
528,0.528,736.9037560014743,1.5513629702887979
529,0.529,732.6401320382577,1.5917902084685827
530,0.53,744.3759154977981,1.6468930280877765
531,0.531,754.5871591655575,1.646394952295235
532,0.532,757.4725763731367,1.6912004986268296
533,0.533,758.3103031956585,1.6858900093589668
534,0.534,766.1704382854418,1.7342031029642206
535,0.535,755.3901986374605,1.6932535285777301
536,0.536,761.024199127299,1.734454805376101
537,0.537,781.4219204899609,1.806720151206935
538,0.538,766.028267185779,1.706583958909495
539,0.539,777.6889312034593,1.7678753210065445
540,0.54,775.0838552482709,1.7527409203466522
541,0.541,767.9038571531072,1.7508024792612937
542,0.542,759.9711719378713,1.7433721622898748
543,0.543,765.2849215697323,1.7531583489897178
544,0.544,784.9331265480728,1.845387381419793
545,0.545,785.9914792124554,1.8370990057755854
546,0.546,781.8528177953476,1.830257745195143
547,0.547,779.4441061461647,1.7918099589957632
548,0.548,793.3486006198546,1.859667378052511
549,0.549,786.7287000367563,1.8209498771930586
550,0.55,794.0365746153482,1.888318789089519
551,0.551,812.0110324296409,1.99524280639469
552,0.552,786.286372540224,1.8646484525838427
553,0.553,800.3728561142718,1.8978032990793638
554,0.554,838.7584317343341,2.1090351188749983
555,0.555,811.7572721689213,1.9536211710195506
556,0.556,825.9590922339097,2.035759267153041
557,0.557,769.4274917541059,1.810145895403933
558,0.558,852.7297392908913,2.1687779336664206
559,0.559,851.7591074490863,2.2139315415550516
560,0.56,798.5981997811513,1.9095991974637156
561,0.561,804.6397822166998,1.937829311494953
562,0.562,866.8538975525405,2.3244710833960474
563,0.563,841.014946792106,2.1043028191192654
564,0.564,863.9895003330623,2.2698702763227123
565,0.565,955.4547271388534,2.8225570531877184
566,0.566,819.605951516855,2.0100379993334085
567,0.567,910.1059780913729,2.5774181280321926
568,0.568,929.5560080971824,2.637004573715276
569,0.569,901.8000731090517,2.4733119014494385
570,0.57,966.8128513045722,2.8491433361564744
571,0.571,935.9851476401116,2.7068807788123577
572,0.572,977.9203002943317,2.9510395279533816
573,0.573,958.7697202644835,2.829859714118115
574,0.574,951.9659295512238,2.7644632824442503
575,0.575,981.9387125281087,2.9391420232694614
576,0.576,970.1113283901293,2.9145092698659254
577,0.577,958.3391378569045,2.8521999875720594
578,0.578,984.8741658996636,2.9460423928328767
579,0.579,840.3710961360414,2.1338890854611052
580,0.58,1006.954776433554,3.077354321088045
581,0.581,1002.1779578234718,3.054568383014948
582,0.582,998.856542332779,3.0332366608296883
583,0.583,1022.7453849335307,3.154509615884005
584,0.584,1007.201241572153,3.1213091448194676
585,0.585,1026.711597118143,3.242078271820186
586,0.586,1010.771966184584,3.154085305078632
587,0.587,1029.0093773705,3.294018148850111
588,0.588,1030.528403937243,3.2789487978872964
589,0.589,1058.0481389949991,3.409901242310147
590,0.59,1056.2768527682229,3.4136514727437635
591,0.591,1080.5891301560603,3.5390468233734484
592,0.592,1061.7481652194672,3.4560242619673898
593,0.593,1070.048803306546,3.5037089654093694
594,0.594,1052.4392794618163,3.4088617419704677
595,0.595,1054.6269969538457,3.4151854690860675
596,0.596,1092.7819802066647,3.6403699964306737
597,0.597,1082.0168057635194,3.594419695362576
598,0.598,1102.3051302264075,3.68655314795626
599,0.599,1109.1062419009363,3.7147907338898567
600,0.6,1117.9183238041887,3.7681759609249417
601,0.601,1105.79324379659,3.71648032709281
